;host_is_superhost;host_listings_count;latitude;longitude;property_type;room_type;accommodates;bathrooms;bedrooms;beds;bed_type;price;security_deposit;cleaning_fee;extra_people;minimum_nights;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;instant_bookable;is_business_travel_ready;cancellation_policy;ano;mes;n_amenities
4599;t;1.0;-22.98514;-43.2113;Apartment;Entire home/apt;5;2.5;3.0;0.0;Real Bed;348.0;$5,000.00;$350.00;0.0;2;96.0;10.0;9.0;10.0;10.0;10.0;10.0;f;f;strict_14_with_grace_period;2020;4;25
4600;f;2.0;-22.98244;-43.20407;Apartment;Entire home/apt;4;3.0;2.0;2.0;Real Bed;348.0;$0.00;$180.00;0.0;3;97.0;10.0;10.0;10.0;10.0;10.0;10.0;f;f;flexible;2020;4;22
4608;f;6.0;-22.95192;-43.18226;Loft;Entire home/apt;2;1.0;1.0;1.0;Real Bed;169.0;$0.00;$180.00;0.0;4;100.0;10.0;8.0;10.0;10.0;10.0;10.0;f;f;strict_14_with_grace_period;2020;4;25
4610;f;1.0;-22.97344;-43.3926;Apartment;Entire home/apt;4;2.0;3.0;3.0;Real Bed;200.0;$1,500.00;$150.00;90.0;3;95.0;10.0;10.0;10.0;10.0;10.0;9.0;f;f;strict_14_with_grace_period;2020;4;18
4613;f;1.0;-22.96452;-43.18414;Apartment;Private room;2;3.0;1.0;1.0;Real Bed;95.0;$0.00;$120.00;60.0;2;100.0;10.0;10.0;9.0;10.0;10.0;10.0;f;f;strict_14_with_grace_period;2020;4;18
4614;t;1.0;-22.96662;-43.39031;Apartment;Private room;4;1.0;1.0;4.0;Real Bed;137.0;$0.00;$150.00;32.0;1;98.0;10.0;10.0;10.0;10.0;10.0;10.0;t;f;flexible;2020;4;26
4617;t;5.0;-22.98179;-43.2098;Apartment;Entire home/apt;3;1.0;1.0;1.0;Real Bed;211.0;$800.00;$200.00;80.0;4;97.0;10.0;10.0;10.0;10.0;10.0;9.0;f;f;strict_14_with_grace_period;2020;4;24
4621;f;1.0;-22.9708;-43.18891;Apartment;Private room;2;2.0;1.0;1.0;Real Bed;105.0;$0.00;$45.00;25.0;2;99.0;10.0;10.0;10.0;10.0;10.0;10.0;t;f;strict_14_with_grace_period;2020;4;16
4631;f;5.0;-22.97761;-43.19278;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;100.0;$0.00;$20.00;70.0;1;85.0;9.0;9.0;9.0;9.0;10.0;9.0;t;f;strict_14_with_grace_period;2020;4;8
4636;f;1.0;-23.00888;-43.43945;Apartment;Entire home/apt;4;2.5;2.0;2.0;Real Bed;100.0;$500.00;$150.00;30.0;2;88.0;10.0;9.0;10.0;10.0;10.0;9.0;f;f;strict_14_with_grace_period;2020;4;31
4645;f;1.0;-22.91445;-43.18918;Apartment;Entire home/apt;8;1.0;3.0;8.0;Real Bed;142.0;$1,500.00;$250.00;21.0;3;100.0;10.0;10.0;10.0;10.0;10.0;10.0;t;f;strict_14_with_grace_period;2020;4;17
